transactionId,transactionDate,amount,gatewayStatus
TRX-027809,2026-09-09,869.97,APPROVED
TRX-032923,2026-09-16,545.59,APPROVED
TRX-001758,2026-09-08,956.14,APPROVED
TRX-029689,2026-09-05,720.37,APPROVED
TRX-029988,2026-08-31,922.04,APPROVED
TRX-045009,2026-09-02,1575.97,CANCELLED
TRX-037129,2026-09-12,1525.57,APPROVED
TRX-037622,2026-09-05,1159.26,APPROVED
TRX-025234,2026-09-09,1895.22,APPROVED
TRX-007746,2026-08-22,1068.18,APPROVED
TRX-038029,2026-09-09,162.57,APPROVED
TRX-040434,2026-09-08,1876.22,APPROVED
TRX-026964,2026-09-17,646.12,APPROVED
TRX-026422,2026-09-05,653.26,APPROVED
TRX-024707,2026-09-11,22.31,APPROVED
TRX-008888,2026-08-25,1479.04,APPROVED
TRX-004620,2026-08-27,44.60,APPROVED
TRX-041962,2026-09-07,1136.46,APPROVED
TRX-024812,2026-08-22,791.96,APPROVED
TRX-038054,2026-08-26,345.82,APPROVED
TRX-035042,2026-09-11,157.86,APPROVED
TRX-030809,2026-09-16,969.97,APPROVED
TRX-037131,2026-09-12,1540.23,APPROVED
TRX-007949,2026-08-31,566.17,APPROVED
TRX-027661,2026-09-08,1775.13,APPROVED
TRX-022777,2026-08-24,1795.41,APPROVED
TRX-024634,2026-09-06,1477.22,APPROVED
TRX-008606,2026-09-04,1401.98,APPROVED
TRX-034222,2026-09-11,117.26,APPROVED
TRX-014601,2026-08-25,1565.33,APPROVED
TRX-014696,2026-09-16,271.68,APPROVED
TRX-033483,2026-09-03,670.39,APPROVED
TRX-043250,2026-08-27,622.50,CHARGEBACK
TRX-039910,2026-09-13,20.30,APPROVED
TRX-012133,2026-09-02,1384.89,APPROVED
TRX-039536,2026-09-06,1258.88,APPROVED
TRX-007780,2026-09-06,1317.40,APPROVED
TRX-030238,2026-09-02,764.54,APPROVED
TRX-033774,2026-08-31,813.42,APPROVED
TRX-019104,2026-09-12,742.32,APPROVED
TRX-006834,2026-09-12,353.22,APPROVED
TRX-038703,2026-09-03,1122.99,APPROVED
TRX-041258,2026-09-12,1946.14,APPROVED
TRX-043658,2026-08-27,1623.14,CHARGEBACK
TRX-031942,2026-08-25,1314.86,APPROVED
TRX-020288,2026-08-27,1461.04,APPROVED
TRX-029041,2026-09-16,1940.53,APPROVED
TRX-040701,2026-09-18,1833.33,APPROVED
TRX-021516,2026-09-18,512.28,APPROVED
TRX-026030,2026-08-31,1759.90,APPROVED
TRX-043469,2026-09-04,237.77,DECLINED
TRX-012850,2026-09-16,670.50,APPROVED
TRX-035740,2026-09-01,1294.20,APPROVED
TRX-024465,2026-09-05,238.45,APPROVED
TRX-006466,2026-08-20,1635.78,APPROVED
TRX-037579,2026-08-30,844.07,APPROVED
TRX-036758,2026-09-01,796.14,APPROVED
TRX-027937,2026-09-14,1808.21,APPROVED
TRX-020333,2026-09-05,1790.89,APPROVED
TRX-044267,2026-09-12,117.11,DECLINED
TRX-004948,2026-08-31,458.84,APPROVED
TRX-041527,2026-09-17,1917.91,APPROVED
TRX-021123,2026-09-18,1611.59,APPROVED
TRX-018940,2026-08-20,1530.20,APPROVED
TRX-027559,2026-09-17,1027.47,APPROVED
TRX-029380,2026-08-25,445.40,APPROVED
TRX-016372,2026-09-17,616.76,APPROVED
TRX-018913,2026-09-14,1332.29,APPROVED
TRX-017470,2026-08-30,705.10,APPROVED
TRX-009651,2026-08-22,1101.83,APPROVED
TRX-032246,2026-09-16,1553.18,APPROVED
TRX-030545,2026-09-17,1024.85,APPROVED
TRX-009831,2026-09-13,431.23,APPROVED
TRX-038026,2026-08-30,140.58,APPROVED
TRX-005113,2026-09-01,1668.29,APPROVED
TRX-036607,2026-08-20,1679.31,APPROVED
TRX-023281,2026-09-14,1509.73,APPROVED
TRX-007140,2026-08-25,606.20,APPROVED
TRX-010595,2026-09-01,61.35,APPROVED
TRX-037403,2026-08-25,1543.99,APPROVED
TRX-016203,2026-08-31,1367.99,APPROVED
TRX-006138,2026-08-29,1221.54,APPROVED
TRX-005223,2026-08-30,484.59,APPROVED
TRX-000527,2026-08-21,1882.91,APPROVED
TRX-016730,2026-09-18,1250.90,APPROVED
TRX-001208,2026-09-08,904.64,APPROVED
TRX-038586,2026-09-16,265.38,APPROVED
TRX-035885,2026-09-11,367.05,APPROVED
TRX-018107,2026-09-15,1394.31,APPROVED
TRX-007697,2026-08-20,709.01,APPROVED
TRX-011044,2026-08-25,1362.52,APPROVED
TRX-003866,2026-09-16,487.78,APPROVED
TRX-015650,2026-09-04,1294.50,APPROVED
TRX-045019,2026-08-22,1649.27,CANCELLED
TRX-005914,2026-09-16,1569.62,APPROVED
TRX-001007,2026-09-13,1421.31,APPROVED
TRX-001853,2026-09-13,1652.49,APPROVED
TRX-004075,2026-08-22,29.75,APPROVED
TRX-001178,2026-09-07,684.74,APPROVED
TRX-044253,2026-08-23,14.49,DECLINED
TRX-034634,2026-09-14,1147.22,APPROVED
TRX-044608,2026-09-16,626.64,REFUNDED
TRX-032898,2026-09-01,362.34,APPROVED
TRX-004349,2026-09-11,48.17,APPROVED
TRX-040197,2026-09-04,129.01,APPROVED
TRX-041067,2026-08-31,536.11,APPROVED
TRX-031047,2026-08-29,724.51,APPROVED
TRX-006914,2026-09-14,939.62,APPROVED
TRX-044182,2026-09-13,1484.06,DECLINED
TRX-029820,2026-08-21,1680.60,APPROVED
TRX-020929,2026-09-05,189.57,APPROVED
TRX-020376,2026-08-26,116.08,APPROVED
TRX-044997,2026-08-21,1488.01,CHARGEBACK
TRX-004329,2026-09-04,1891.57,APPROVED
TRX-028624,2026-08-26,873.92,APPROVED
TRX-014338,2026-08-30,1627.54,APPROVED
TRX-032207,2026-09-16,1267.31,APPROVED
TRX-003492,2026-09-17,1726.36,APPROVED
TRX-011437,2026-08-24,263.21,APPROVED
TRX-002849,2026-08-25,993.17,APPROVED
TRX-018645,2026-09-14,1357.85,APPROVED
TRX-014806,2026-08-23,1077.98,APPROVED
TRX-000444,2026-08-21,1274.52,APPROVED
TRX-007813,2026-09-01,1559.29,APPROVED
TRX-045495,2026-09-01,1158.35,CANCELLED
TRX-029617,2026-09-10,192.61,APPROVED
TRX-032184,2026-08-26,1098.72,APPROVED
TRX-005638,2026-08-25,1536.54,APPROVED
TRX-031053,2026-09-13,768.49,APPROVED
TRX-025305,2026-09-02,425.65,APPROVED
TRX-005829,2026-09-11,946.57,APPROVED
TRX-036498,2026-08-29,880.34,APPROVED
TRX-005178,2026-09-04,154.74,APPROVED
TRX-032896,2026-09-05,347.68,APPROVED
TRX-009024,2026-09-05,485.92,APPROVED
TRX-012315,2026-08-28,728.95,APPROVED
TRX-041046,2026-09-18,392.18,APPROVED
TRX-042693,2026-08-20,514.69,APPROVED
TRX-032552,2026-08-22,1806.16,APPROVED
TRX-003086,2026-08-29,740.38,APPROVED
TRX-018911,2026-09-01,1317.63,APPROVED
TRX-013744,2026-08-21,1253.52,APPROVED
TRX-033167,2026-09-14,344.11,APPROVED
TRX-028999,2026-09-04,1632.67,APPROVED
TRX-029673,2026-09-02,603.09,APPROVED
TRX-010721,2026-09-16,984.93,APPROVED
TRX-028879,2026-09-10,753.07,APPROVED
TRX-012218,2026-09-12,17.94,APPROVED
TRX-043562,2026-09-01,919.46,CHARGEBACK
TRX-005600,2026-08-26,1258.00,APPROVED
TRX-015729,2026-09-16,1873.57,APPROVED
TRX-035805,2026-09-04,1770.65,APPROVED
TRX-036538,2026-08-23,1173.54,APPROVED
TRX-019023,2026-08-30,148.59,APPROVED
TRX-015238,2026-08-24,264.54,APPROVED
TRX-044844,2026-09-02,366.52,CHARGEBACK
TRX-033931,2026-09-05,1964.23,APPROVED
TRX-033224,2026-09-03,761.92,APPROVED
TRX-002569,2026-09-18,930.77,APPROVED
TRX-006349,2026-08-25,778.17,APPROVED
TRX-040443,2026-09-01,1932.19,APPROVED
TRX-018996,2026-09-07,1940.68,APPROVED
TRX-016644,2026-08-24,620.52,APPROVED
TRX-016097,2026-09-08,591.01,APPROVED
TRX-041052,2026-09-17,436.16,APPROVED
TRX-026589,2026-09-13,1877.37,APPROVED
TRX-024133,2026-08-25,1784.89,APPROVED
TRX-030148,2026-09-09,104.84,APPROVED
TRX-036162,2026-09-17,407.46,APPROVED
TRX-003871,2026-09-01,524.43,APPROVED
TRX-035043,2026-09-02,165.19,APPROVED
TRX-022918,2026-08-30,838.94,APPROVED
TRX-012986,2026-08-24,1667.38,APPROVED
TRX-000711,2026-08-29,1241.63,APPROVED
TRX-003570,2026-09-17,308.10,APPROVED
TRX-015769,2026-09-17,176.77,APPROVED
TRX-034650,2026-08-23,1264.50,APPROVED
TRX-022488,2026-09-10,1667.04,APPROVED
TRX-022173,2026-09-15,1348.09,APPROVED
TRX-044681,2026-09-01,1161.73,REFUNDED
TRX-037578,2026-09-14,836.74,APPROVED
TRX-037211,2026-08-26,136.63,APPROVED
TRX-027267,2026-08-28,877.11,APPROVED
TRX-001878,2026-09-17,1835.74,APPROVED
TRX-011308,2026-08-25,1307.64,APPROVED
TRX-011114,2026-09-11,1875.62,APPROVED
TRX-041918,2026-08-30,813.94,APPROVED
TRX-025038,2026-09-06,458.54,APPROVED
TRX-038763,2026-08-28,1562.79,APPROVED
TRX-018014,2026-09-16,712.62,APPROVED
TRX-042208,2026-09-16,949.64,APPROVED
TRX-016407,2026-08-28,873.31,APPROVED
TRX-014284,2026-08-29,1231.72,APPROVED
TRX-044312,2026-08-22,446.96,DECLINED
TRX-045672,2026-08-30,465.76,CANCELLED
TRX-025867,2026-08-29,565.11,APPROVED
TRX-020957,2026-08-26,394.81,APPROVED
TRX-031121,2026-09-14,1266.93,APPROVED
TRX-007870,2026-09-16,1977.10,APPROVED
TRX-026496,2026-08-22,1195.68,APPROVED
TRX-033818,2026-09-18,1135.94,APPROVED
TRX-006190,2026-08-26,1602.70,APPROVED
TRX-037937,2026-08-21,1478.21,APPROVED
TRX-026743,2026-08-28,1016.19,APPROVED
TRX-038781,2026-09-12,1694.73,APPROVED
TRX-041254,2026-09-06,1916.82,APPROVED
TRX-032873,2026-08-20,179.09,APPROVED
TRX-008824,2026-09-02,1009.92,APPROVED
TRX-037897,2026-08-26,1185.01,APPROVED
TRX-017161,2026-09-18,430.13,APPROVED
TRX-007398,2026-08-24,507.34,APPROVED
TRX-012992,2026-08-23,1711.36,APPROVED
TRX-024735,2026-09-07,227.55,APPROVED
TRX-012990,2026-09-11,1696.70,APPROVED
TRX-014629,2026-09-14,1770.57,APPROVED
TRX-021088,2026-08-20,1355.04,APPROVED
TRX-032313,2026-09-13,54.29,APPROVED
TRX-038350,2026-09-14,525.50,APPROVED
TRX-001466,2026-09-07,805.78,APPROVED
TRX-015562,2026-09-13,649.46,APPROVED
TRX-036838,2026-09-07,1382.54,APPROVED
TRX-023662,2026-09-12,322.46,APPROVED
TRX-014377,2026-09-07,1913.41,APPROVED
TRX-019938,2026-09-07,885.54,APPROVED
TRX-028232,2026-08-20,1980.56,APPROVED
TRX-041783,2026-09-16,1804.39,APPROVED
TRX-020527,2026-09-01,1222.91,APPROVED
TRX-031511,2026-08-24,145.63,APPROVED
TRX-001141,2026-08-27,413.53,APPROVED
TRX-005699,2026-08-24,1983.67,APPROVED
TRX-008498,2026-09-13,610.34,APPROVED
TRX-037828,2026-09-12,679.24,APPROVED
TRX-036088,2026-09-08,1855.04,APPROVED
TRX-012247,2026-09-01,230.51,APPROVED
TRX-036447,2026-09-04,506.51,APPROVED
TRX-005567,2026-09-05,1016.11,APPROVED
TRX-044910,2026-09-18,850.30,CHARGEBACK
TRX-043161,2026-09-09,1960.13,REFUNDED
TRX-025181,2026-09-02,1506.73,APPROVED
TRX-044284,2026-08-25,241.72,CHARGEBACK
TRX-040025,2026-09-12,858.25,APPROVED
TRX-000701,2026-08-30,1168.33,APPROVED
TRX-025442,2026-08-23,1429.86,APPROVED
TRX-040386,2026-09-03,1524.38,APPROVED
TRX-028421,2026-09-10,1375.93,APPROVED
TRX-033125,2026-08-29,36.25,APPROVED
TRX-007591,2026-09-18,1922.03,APPROVED
TRX-019706,2026-08-30,1174.98,APPROVED
TRX-001445,2026-08-30,651.85,APPROVED
TRX-028461,2026-09-06,1669.13,APPROVED
TRX-000018,2026-09-01,141.94,APPROVED
TRX-040249,2026-09-11,510.17,APPROVED
TRX-039681,2026-09-07,331.73,APPROVED
TRX-039182,2026-08-25,654.06,APPROVED
TRX-027421,2026-08-28,15.93,APPROVED
TRX-020549,2026-08-30,1384.17,APPROVED
TRX-030663,2026-08-30,1889.79,APPROVED
TRX-031490,2026-08-30,1981.70,APPROVED
TRX-010816,2026-09-09,1681.28,APPROVED
TRX-025433,2026-09-03,1363.89,APPROVED
TRX-010211,2026-09-03,1226.63,APPROVED
TRX-044567,2026-08-30,326.11,REFUNDED
TRX-042066,2026-09-12,1898.78,APPROVED
TRX-041093,2026-09-12,726.69,APPROVED
TRX-005179,2026-09-08,162.07,APPROVED
TRX-015267,2026-08-31,477.11,APPROVED
TRX-037854,2026-09-15,869.82,APPROVED
TRX-030998,2026-09-02,365.34,APPROVED
TRX-012049,2026-08-25,769.17,APPROVED
TRX-005435,2026-08-30,48.55,APPROVED
TRX-031877,2026-08-31,838.41,APPROVED
TRX-037026,2026-09-02,770.58,APPROVED
TRX-019302,2026-09-10,203.66,APPROVED
TRX-022676,2026-09-18,1055.08,APPROVED
TRX-002899,2026-09-12,1359.67,APPROVED
TRX-026322,2026-08-20,1910.26,APPROVED
TRX-012622,2026-09-07,989.26,APPROVED
TRX-023682,2026-08-21,469.06,APPROVED
TRX-027672,2026-08-24,1855.76,APPROVED
TRX-003095,2026-09-06,806.35,APPROVED
TRX-004377,2026-08-22,253.41,APPROVED
TRX-002492,2026-08-26,366.36,APPROVED
TRX-031927,2026-09-07,1204.91,APPROVED
TRX-014978,2026-08-21,348.74,APPROVED
TRX-016359,2026-09-07,521.47,APPROVED
TRX-029413,2026-09-04,687.29,APPROVED
TRX-030798,2026-09-12,889.34,APPROVED
TRX-004308,2026-09-16,1737.64,APPROVED
TRX-003011,2026-09-13,190.63,APPROVED
TRX-029726,2026-09-03,991.58,APPROVED
TRX-021180,2026-08-31,39.40,APPROVED
TRX-018339,2026-09-16,1104.87,APPROVED
TRX-026408,2026-09-08,550.64,APPROVED
TRX-010541,2026-09-04,1655.53,APPROVED
TRX-014797,2026-08-31,1012.01,APPROVED
TRX-040380,2026-09-02,1480.40,APPROVED
TRX-011598,2026-09-03,1443.34,APPROVED
TRX-020232,2026-08-22,1050.56,APPROVED
TRX-035990,2026-09-11,1136.70,APPROVED
TRX-007153,2026-09-06,701.49,APPROVED
TRX-019552,2026-09-18,46.16,APPROVED
TRX-024044,2026-08-28,1132.52,APPROVED
TRX-033198,2026-09-05,571.34,APPROVED
TRX-016028,2026-09-10,85.24,APPROVED
TRX-005744,2026-08-23,323.52,APPROVED
TRX-035500,2026-08-27,1525.00,APPROVED
TRX-045438,2026-08-29,740.54,CANCELLED
TRX-012979,2026-09-15,1616.07,APPROVED
TRX-043934,2026-08-30,1656.22,DECLINED
TRX-001084,2026-09-05,1985.72,APPROVED
TRX-020951,2026-08-28,350.83,APPROVED
TRX-035127,2026-09-13,780.91,APPROVED
TRX-025439,2026-09-08,1407.87,APPROVED
TRX-016786,2026-08-28,1661.38,APPROVED
TRX-017998,2026-09-17,595.34,APPROVED
TRX-018408,2026-08-23,1610.64,APPROVED
TRX-044424,2026-09-09,1267.92,REFUNDED
TRX-003554,2026-09-07,190.82,APPROVED
TRX-032192,2026-08-29,1157.36,APPROVED
TRX-012621,2026-09-09,981.93,APPROVED
TRX-044884,2026-09-07,659.72,DECLINED
TRX-036148,2026-08-24,304.84,APPROVED
TRX-014639,2026-09-18,1843.87,APPROVED
TRX-033356,2026-09-12,1729.48,APPROVED
TRX-007186,2026-09-08,943.38,APPROVED
TRX-013893,2026-09-16,355.69,APPROVED
TRX-006457,2026-08-30,1569.81,APPROVED
TRX-021529,2026-08-25,607.57,APPROVED
TRX-030208,2026-09-09,544.64,APPROVED
TRX-022182,2026-09-10,1414.06,APPROVED
TRX-032656,2026-09-10,578.48,APPROVED
TRX-024284,2026-09-07,901.72,APPROVED
TRX-031518,2026-09-04,196.94,APPROVED
TRX-032990,2026-08-25,1036.70,APPROVED
TRX-001237,2026-09-16,1117.21,APPROVED
TRX-003136,2026-08-23,1106.88,APPROVED
TRX-034453,2026-08-30,1810.49,APPROVED
TRX-023002,2026-09-18,1454.66,APPROVED
TRX-041508,2026-09-15,1788.64,APPROVED
TRX-022784,2026-09-17,1846.72,APPROVED
TRX-020974,2026-09-02,519.42,APPROVED
TRX-005649,2026-08-25,1617.17,APPROVED
TRX-014765,2026-08-22,777.45,APPROVED
TRX-025488,2026-09-04,1767.04,APPROVED
TRX-038591,2026-09-14,302.03,APPROVED
TRX-025872,2026-08-28,601.76,APPROVED
TRX-008415,2026-09-03,1991.95,APPROVED
TRX-003677,2026-09-06,1092.41,APPROVED
TRX-018690,2026-08-21,1687.70,APPROVED
TRX-005587,2026-09-01,1162.71,APPROVED
TRX-044765,2026-08-31,1777.45,CHARGEBACK
TRX-033306,2026-08-21,1362.98,APPROVED
TRX-019752,2026-08-20,1512.16,APPROVED
TRX-013508,2026-09-01,1513.64,APPROVED
TRX-040993,2026-08-31,1983.69,APPROVED
TRX-014107,2026-09-02,1924.31,APPROVED
TRX-040839,2026-09-13,854.87,APPROVED
TRX-015646,2026-09-12,1265.18,APPROVED
TRX-039872,2026-09-01,1731.76,APPROVED
TRX-044695,2026-09-17,1264.35,REFUNDED
TRX-017573,2026-09-14,1460.09,APPROVED
TRX-010662,2026-08-28,552.46,APPROVED
TRX-024984,2026-08-23,62.72,APPROVED
TRX-034713,2026-08-28,1726.29,APPROVED
TRX-008034,2026-08-25,1189.22,APPROVED
TRX-005655,2026-08-26,1661.15,APPROVED
TRX-039221,2026-08-25,939.93,APPROVED
TRX-023036,2026-09-09,1703.88,APPROVED
TRX-001246,2026-08-24,1183.18,APPROVED
TRX-002343,2026-09-18,1264.19,APPROVED
TRX-003308,2026-08-28,377.64,APPROVED
TRX-002773,2026-08-20,436.09,APPROVED
TRX-005146,2026-09-01,1910.18,APPROVED
TRX-028646,2026-08-30,1035.18,APPROVED
TRX-027627,2026-09-15,1525.91,APPROVED
TRX-035325,2026-09-13,242.25,APPROVED
TRX-030266,2026-09-09,969.78,APPROVED
TRX-024188,2026-09-12,198.04,APPROVED
TRX-026534,2026-08-24,1474.22,APPROVED
TRX-032363,2026-09-09,420.79,APPROVED
TRX-030849,2026-09-14,1263.17,APPROVED
TRX-043035,2026-09-08,1036.55,REFUNDED
TRX-018085,2026-08-22,1233.05,APPROVED
TRX-022434,2026-08-24,1271.22,APPROVED
TRX-007577,2026-08-28,1819.41,APPROVED
TRX-002911,2026-08-28,1447.63,APPROVED
TRX-021595,2026-08-23,1091.35,APPROVED
TRX-043735,2026-08-21,197.55,REFUNDED
TRX-015422,2026-09-04,1613.26,APPROVED
TRX-013703,2026-08-21,952.99,APPROVED
TRX-009260,2026-08-20,225.80,APPROVED
TRX-010777,2026-08-31,1395.41,APPROVED
TRX-028017,2026-09-12,404.61,APPROVED
TRX-044515,2026-08-28,1934.95,DECLINED
TRX-014628,2026-08-26,1763.24,APPROVED
TRX-014616,2026-08-29,1675.28,APPROVED
TRX-035533,2026-09-17,1766.89,APPROVED
TRX-021307,2026-08-25,970.31,APPROVED
TRX-009652,2026-09-01,1109.16,APPROVED
TRX-011826,2026-08-31,1124.58,APPROVED
TRX-012484,2026-09-05,1967.72,APPROVED
TRX-011685,2026-08-28,91.05,APPROVED
TRX-033269,2026-09-12,1091.77,APPROVED
TRX-015746,2026-08-30,1998.18,APPROVED
TRX-031111,2026-09-07,1193.63,APPROVED
TRX-001130,2026-09-13,332.90,APPROVED
TRX-006398,2026-08-20,1137.34,APPROVED
TRX-032054,2026-09-05,145.82,APPROVED
TRX-017775,2026-09-02,950.75,APPROVED
TRX-033462,2026-08-30,516.46,APPROVED
TRX-029318,2026-08-27,1980.94,APPROVED
TRX-012542,2026-09-13,402.86,APPROVED
TRX-017243,2026-09-08,1031.19,APPROVED
TRX-029072,2026-08-23,177.76,APPROVED
TRX-043425,2026-09-14,1905.25,REFUNDED
TRX-007192,2026-09-01,987.36,APPROVED
TRX-000886,2026-08-29,534.38,APPROVED
TRX-000331,2026-08-25,446.23,APPROVED
TRX-001137,2026-09-06,384.21,APPROVED
TRX-000548,2026-09-06,46.84,APPROVED
TRX-019990,2026-09-09,1266.70,APPROVED
TRX-033098,2026-08-24,1828.34,APPROVED
TRX-043750,2026-08-31,307.50,CHARGEBACK
TRX-018223,2026-09-12,254.59,APPROVED
TRX-007872,2026-09-09,1991.76,APPROVED
TRX-040241,2026-08-21,451.53,APPROVED
TRX-026984,2026-09-01,792.72,APPROVED
TRX-016669,2026-08-22,803.77,APPROVED
TRX-041647,2026-09-11,807.51,APPROVED
TRX-025989,2026-08-30,1459.37,APPROVED
TRX-030593,2026-08-25,1376.69,APPROVED
TRX-045098,2026-08-20,238.34,CANCELLED
TRX-027243,2026-09-05,701.19,APPROVED
TRX-035184,2026-09-05,1198.72,APPROVED
TRX-025008,2026-09-11,238.64,APPROVED
TRX-019647,2026-08-26,742.51,APPROVED
TRX-028264,2026-08-29,225.12,APPROVED
TRX-020576,2026-09-08,1582.08,APPROVED
TRX-042714,2026-09-05,678.62,APPROVED
TRX-016854,2026-08-28,169.82,APPROVED
TRX-039874,2026-08-25,1746.42,APPROVED
TRX-028015,2026-09-17,389.95,APPROVED
TRX-005769,2026-09-07,506.77,APPROVED
TRX-018048,2026-09-04,961.84,APPROVED
TRX-010125,2026-08-22,596.25,APPROVED
TRX-022903,2026-08-25,728.99,APPROVED
TRX-003985,2026-09-05,1360.05,APPROVED
TRX-030345,2026-09-15,1548.85,APPROVED
TRX-008300,2026-09-02,1149.00,APPROVED
TRX-013058,2026-08-28,205.14,APPROVED
TRX-025816,2026-09-03,191.28,APPROVED
TRX-001024,2026-09-09,1545.92,APPROVED
TRX-022300,2026-09-16,289.00,APPROVED
TRX-020013,2026-09-12,1435.29,APPROVED
TRX-010075,2026-08-21,229.75,APPROVED
TRX-003487,2026-08-29,1689.71,APPROVED
TRX-022832,2026-08-24,208.56,APPROVED
TRX-015639,2026-09-11,1213.87,APPROVED
TRX-001304,2026-08-27,1608.32,APPROVED
TRX-027835,2026-09-01,1060.55,APPROVED
TRX-007938,2026-09-11,485.54,APPROVED
TRX-012902,2026-08-31,1051.66,APPROVED
TRX-030465,2026-09-01,438.45,APPROVED
TRX-011981,2026-09-01,270.73,APPROVED
TRX-002539,2026-08-26,710.87,APPROVED
TRX-028155,2026-09-08,1416.15,APPROVED
TRX-030281,2026-08-28,1079.73,APPROVED
TRX-023925,2026-08-27,260.25,APPROVED
TRX-032943,2026-09-07,692.19,APPROVED
TRX-041261,2026-09-03,1958.13,APPROVED
TRX-034790,2026-08-27,300.70,APPROVED
TRX-033745,2026-09-05,600.85,APPROVED
TRX-026404,2026-08-30,521.32,APPROVED
TRX-003820,2026-08-24,150.60,APPROVED
TRX-021247,2026-08-20,530.51,APPROVED
TRX-043449,2026-08-29,91.17,CHARGEBACK
TRX-045327,2026-09-17,1916.91,CANCELLED
TRX-002883,2026-09-12,1242.39,APPROVED
TRX-037207,2026-09-15,107.31,APPROVED
TRX-012548,2026-08-27,446.84,APPROVED
TRX-031922,2026-09-18,1168.26,APPROVED
TRX-007981,2026-08-20,800.73,APPROVED
TRX-006529,2026-09-05,107.57,APPROVED
TRX-040230,2026-08-26,380.90,APPROVED
TRX-037045,2026-09-01,909.85,APPROVED
TRX-023098,2026-08-20,168.34,APPROVED
TRX-030526,2026-09-07,885.58,APPROVED
TRX-017273,2026-08-25,1251.09,APPROVED
TRX-011886,2026-08-31,1564.38,APPROVED
TRX-035163,2026-09-04,1044.79,APPROVED
TRX-030813,2026-08-19,999.29,APPROVED
TRX-018744,2026-09-01,93.52,APPROVED
TRX-006040,2026-09-05,503.20,APPROVED
TRX-001017,2026-09-15,1494.61,APPROVED
TRX-007638,2026-09-14,276.54,APPROVED
TRX-044359,2026-09-08,791.47,CHARGEBACK
TRX-004646,2026-09-09,235.18,APPROVED
TRX-025099,2026-08-23,905.67,APPROVED
TRX-027832,2026-08-21,1038.56,APPROVED
TRX-019102,2026-08-27,727.66,APPROVED
TRX-001988,2026-09-11,652.04,APPROVED
TRX-034626,2026-09-09,1088.58,APPROVED
TRX-037438,2026-09-06,1800.54,APPROVED
TRX-034678,2026-09-01,1469.74,APPROVED
TRX-003231,2026-08-30,1803.23,APPROVED
TRX-025132,2026-09-09,1147.56,APPROVED
TRX-043206,2026-09-10,299.98,CHARGEBACK
TRX-037740,2026-09-17,34.20,APPROVED
TRX-015404,2026-08-21,1481.32,APPROVED
TRX-038433,2026-09-05,1133.89,APPROVED
TRX-035507,2026-09-03,1576.31,APPROVED
TRX-002787,2026-08-27,538.71,APPROVED
TRX-010933,2026-09-08,548.89,APPROVED
TRX-008603,2026-09-17,1379.99,APPROVED
TRX-015453,2026-09-15,1840.49,APPROVED
TRX-023524,2026-08-23,1300.92,APPROVED
TRX-003609,2026-08-21,593.97,APPROVED
TRX-008378,2026-08-28,1720.74,APPROVED
TRX-011717,2026-08-30,325.61,APPROVED
TRX-009176,2026-09-02,1600.08,APPROVED
TRX-035231,2026-08-21,1543.23,APPROVED
TRX-002628,2026-08-20,1363.24,APPROVED
TRX-000271,2026-08-25,1996.43,APPROVED
TRX-002894,2026-09-10,1323.02,APPROVED
TRX-000352,2026-09-02,600.16,APPROVED
TRX-030907,2026-08-29,1688.31,APPROVED
TRX-045567,2026-08-25,1686.11,CANCELLED
TRX-043006,2026-08-27,823.98,REFUNDED
TRX-042037,2026-08-25,1676.21,APPROVED
TRX-004794,2026-09-14,1320.02,APPROVED
TRX-045734,2026-09-18,920.22,CANCELLED
TRX-001745,2026-08-22,860.85,APPROVED
TRX-021844,2026-08-27,926.52,APPROVED
TRX-038087,2026-08-26,587.71,APPROVED
TRX-012381,2026-08-31,1212.73,APPROVED
TRX-009408,2026-09-07,1310.64,APPROVED
TRX-027136,2026-09-07,1906.88,APPROVED
TRX-045107,2026-08-23,304.31,CANCELLED
TRX-015708,2026-08-27,1719.64,APPROVED
TRX-014460,2026-09-04,531.80,APPROVED
TRX-017505,2026-08-22,961.65,APPROVED
TRX-041327,2026-08-28,451.91,APPROVED
TRX-042269,2026-08-30,1386.77,APPROVED
TRX-036910,2026-08-21,1910.30,APPROVED
TRX-007668,2026-08-23,496.44,APPROVED
TRX-041334,2026-09-13,513.22,APPROVED
TRX-000174,2026-08-26,1285.42,APPROVED
TRX-040665,2026-09-15,1569.45,APPROVED
TRX-037933,2026-09-07,1448.89,APPROVED
TRX-020506,2026-09-14,1068.98,APPROVED
TRX-040960,2026-08-28,1751.80,APPROVED
TRX-024823,2026-09-08,872.59,APPROVED
TRX-002744,2026-08-26,223.52,APPROVED
TRX-032351,2026-09-15,332.83,APPROVED
TRX-037298,2026-09-05,774.34,APPROVED
TRX-020157,2026-09-11,500.81,APPROVED
TRX-041780,2026-09-09,1792.40,APPROVED
TRX-027144,2026-09-07,1965.52,APPROVED
TRX-028489,2026-08-24,1874.37,APPROVED
TRX-016346,2026-08-27,426.18,APPROVED
TRX-032022,2026-08-22,1901.26,APPROVED
TRX-002033,2026-08-30,981.89,APPROVED
TRX-035872,2026-09-18,271.76,APPROVED
TRX-033836,2026-09-09,1267.88,APPROVED
TRX-010642,2026-09-06,405.86,APPROVED
TRX-028762,2026-09-13,1885.46,APPROVED
TRX-042164,2026-08-20,627.12,APPROVED
TRX-015423,2026-09-17,1620.59,APPROVED
